placeid,night,morning,noon,evening
164206,0.08542713567839195,0.1407035175879397,0.36683417085427134,0.40703517587939697
713460,0.08163265306122448,0.20408163265306123,0.35714285714285715,0.35714285714285715
245326,0.037037037037037035,0.12962962962962962,0.4074074074074074,0.42592592592592593
167780,0.12962962962962962,0.1574074074074074,0.4351851851851852,0.2777777777777778
973509,0.06666666666666667,0.2,0.26666666666666666,0.4666666666666667
1026131,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.36363636363636365
746051,0.13333333333333333,0.23333333333333334,0.13333333333333333,0.5
456763,0.06382978723404255,0.3404255319148936,0.19148936170212766,0.40425531914893614
245307,0.20512820512820512,0.07692307692307693,0.3247863247863248,0.39316239316239315
51215,0.013333333333333334,0.14666666666666667,0.5066666666666667,0.3333333333333333
80643,0.04819277108433735,0.10843373493975904,0.25903614457831325,0.5843373493975904
136487,0.031914893617021274,0.09574468085106383,0.4148936170212766,0.4574468085106383
89032,0.015625,0.3359375,0.484375,0.1640625
1288442,0.041666666666666664,0.20833333333333334,0.375,0.375
343490,0.18181818181818182,0.3181818181818182,0.22727272727272727,0.2727272727272727
74660,0.03225806451612903,0.2903225806451613,0.3870967741935484,0.2903225806451613
4028217,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.35714285714285715
137665,0.043478260869565216,0.30434782608695654,0.34782608695652173,0.30434782608695654
3123825,0.0625,0.1875,0.5,0.25
1242034,0.14285714285714285,0.14285714285714285,0.5,0.21428571428571427
580673,0.05,0.45,0.375,0.125
307177,0.05555555555555555,0.1111111111111111,0.3333333333333333,0.5
321491,0.2702702702702703,0.10810810810810811,0.2702702702702703,0.35135135135135137
79775,0.04395604395604396,0.2087912087912088,0.3956043956043956,0.3516483516483517
165636,0.3076923076923077,0.19230769230769232,0.23076923076923078,0.2692307692307692
91084,0.08571428571428572,0.02857142857142857,0.42857142857142855,0.45714285714285713
594235,0.16,0.12,0.08,0.64
1253828,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.47058823529411764
71684,0.03773584905660377,0.018867924528301886,0.5849056603773585,0.3584905660377358
299960,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857
384974,0.011764705882352941,0.023529411764705882,0.21176470588235294,0.7529411764705882
2459804,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.18181818181818182
1174876,0.0,0.26666666666666666,0.26666666666666666,0.4666666666666667
436219,0.06153846153846154,0.33076923076923076,0.33076923076923076,0.27692307692307694
554981,0.018796992481203006,0.45864661654135336,0.30451127819548873,0.21804511278195488
933084,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.36363636363636365
937495,0.0,0.5393258426966292,0.2808988764044944,0.1797752808988764
875609,0.0,0.14285714285714285,0.19047619047619047,0.6666666666666666
66625,0.14705882352941177,0.20588235294117646,0.3235294117647059,0.3235294117647059
48441,0.0,0.13043478260869565,0.717391304347826,0.15217391304347827
750605,0.05128205128205128,0.358974358974359,0.3076923076923077,0.28205128205128205
161376,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.36363636363636365
728221,0.07317073170731707,0.24390243902439024,0.3170731707317073,0.36585365853658536
357436,0.2,0.0,0.36,0.44
273012,0.09090909090909091,0.0,0.36363636363636365,0.5454545454545454
150625,0.1836734693877551,0.04081632653061224,0.10204081632653061,0.673469387755102
550275,0.0847457627118644,0.2033898305084746,0.576271186440678,0.13559322033898305
168800,0.0,0.0,0.4,0.6
805258,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285
302431,0.0,0.05555555555555555,0.4444444444444444,0.5
7230675,0.0,0.46511627906976744,0.46511627906976744,0.06976744186046512
6593972,0.0,0.1,0.2,0.7
7225861,0.0,0.4,0.3090909090909091,0.2909090909090909
60558,0.2692307692307692,0.038461538461538464,0.23076923076923078,0.46153846153846156
218908,0.09523809523809523,0.09523809523809523,0.2619047619047619,0.5476190476190477
600550,0.24242424242424243,0.15151515151515152,0.3181818181818182,0.2878787878787879
195043,0.13125,0.14375,0.3875,0.3375
995819,0.1,0.0,0.6,0.3
950466,0.0,0.41025641025641024,0.46153846153846156,0.1282051282051282
306890,0.043478260869565216,0.08695652173913043,0.2608695652173913,0.6086956521739131
98306,0.11764705882352941,0.058823529411764705,0.23529411764705882,0.5882352941176471
208192,0.02702702702702703,0.22972972972972974,0.3783783783783784,0.36486486486486486
499645,0.054945054945054944,0.3956043956043956,0.3516483516483517,0.1978021978021978
1204505,0.1388888888888889,0.027777777777777776,0.3055555555555556,0.5277777777777778
1154155,0.0,0.1,0.2,0.7
877899,0.45454545454545453,0.09090909090909091,0.2727272727272727,0.18181818181818182
470678,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.2727272727272727
4672111,0.029411764705882353,0.29411764705882354,0.3235294117647059,0.35294117647058826
3593915,0.034482758620689655,0.10344827586206896,0.13793103448275862,0.7241379310344828
1818280,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.36363636363636365
1390038,0.0,0.3333333333333333,0.16666666666666666,0.5
3872978,0.0625,0.25,0.3125,0.375
1544619,0.2857142857142857,0.35714285714285715,0.21428571428571427,0.14285714285714285
384748,0.125,0.2916666666666667,0.16666666666666666,0.4166666666666667
454842,0.15384615384615385,0.3076923076923077,0.38461538461538464,0.15384615384615385
58839,0.02040816326530612,0.22448979591836735,0.4897959183673469,0.2653061224489796
6695019,0.0,0.7652173913043478,0.21739130434782608,0.017391304347826087
6491364,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454
6692889,0.016666666666666666,0.8,0.10833333333333334,0.075
6402728,0.03333333333333333,0.26666666666666666,0.23333333333333334,0.4666666666666667
7082503,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.3888888888888889
74526,0.0,0.46153846153846156,0.3076923076923077,0.23076923076923078
752559,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.2727272727272727
294985,0.20833333333333334,0.08333333333333333,0.2916666666666667,0.4166666666666667
1545751,0.18181818181818182,0.45454545454545453,0.09090909090909091,0.2727272727272727
1390278,0.2,0.3,0.3,0.2
285586,0.24,0.16,0.24,0.36
6135701,0.08333333333333333,0.08333333333333333,0.5,0.3333333333333333
1526564,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.45454545454545453
193003,0.09090909090909091,0.2727272727272727,0.3939393939393939,0.24242424242424243
869085,0.15625,0.125,0.40625,0.3125
1526586,0.2,0.3,0.2,0.3
418473,0.2222222222222222,0.14814814814814814,0.25925925925925924,0.37037037037037035
953636,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.4444444444444444
4157652,0.25,0.125,0.25,0.375
1271792,0.07407407407407407,0.14814814814814814,0.4074074074074074,0.37037037037037035
609083,0.15,0.1,0.6,0.15
1266178,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.3333333333333333
1470702,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.5833333333333334
576442,0.0,0.2777777777777778,0.4444444444444444,0.2777777777777778
5337170,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.45454545454545453
744727,0.09523809523809523,0.19047619047619047,0.19047619047619047,0.5238095238095238
789037,0.0,0.36363636363636365,0.45454545454545453,0.18181818181818182
6449103,0.03571428571428571,0.2857142857142857,0.17857142857142858,0.5
578404,0.04878048780487805,0.2682926829268293,0.21951219512195122,0.4634146341463415
6263345,0.1,0.2,0.1,0.6
620004,0.043478260869565216,0.2826086956521739,0.2391304347826087,0.43478260869565216
358785,0.038461538461538464,0.3717948717948718,0.1282051282051282,0.46153846153846156
5901452,0.25,0.375,0.125,0.25
613891,0.09803921568627451,0.2549019607843137,0.27450980392156865,0.37254901960784315
6393159,0.0625,0.1875,0.171875,0.578125
1097421,0.03636363636363636,0.5454545454545454,0.2,0.21818181818181817
597088,0.045454545454545456,0.36363636363636365,0.18181818181818182,0.4090909090909091
190788,0.07142857142857142,0.2857142857142857,0.22448979591836735,0.41836734693877553
1028201,0.04081632653061224,0.22448979591836735,0.14285714285714285,0.5918367346938775
961133,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.36363636363636365
219041,0.061224489795918366,0.22448979591836735,0.30612244897959184,0.40816326530612246
5161884,0.0,0.1,0.2,0.7
6284100,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.46153846153846156
374190,0.05405405405405406,0.2972972972972973,0.2972972972972973,0.35135135135135137
7029764,0.1,0.2,0.2,0.5
3376788,0.07142857142857142,0.14285714285714285,0.35714285714285715,0.42857142857142855
374059,0.05405405405405406,0.32432432432432434,0.24324324324324326,0.3783783783783784
1497282,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.6428571428571429
1486917,0.08,0.24,0.28,0.4
4310641,0.08333333333333333,0.25,0.16666666666666666,0.5
1190663,0.125,0.125,0.25,0.5
1432341,0.04,0.42,0.18,0.36
1525256,0.09722222222222222,0.3333333333333333,0.2361111111111111,0.3333333333333333
954108,0.047619047619047616,0.2857142857142857,0.09523809523809523,0.5714285714285714
6835442,0.0,0.3076923076923077,0.38461538461538464,0.3076923076923077
6572872,0.16666666666666666,0.25,0.25,0.3333333333333333
6518014,0.04,0.24,0.36,0.36
1115310,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855
807507,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.2
397769,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.38461538461538464
713432,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333
928916,0.125,0.0,0.375,0.5
382780,0.5111111111111111,0.0,0.022222222222222223,0.4666666666666667
1267003,0.08695652173913043,0.2608695652173913,0.21739130434782608,0.43478260869565216
575971,0.2,0.3,0.0,0.5
227957,0.06060606060606061,0.06060606060606061,0.7575757575757576,0.12121212121212122
406591,0.13636363636363635,0.3181818181818182,0.36363636363636365,0.18181818181818182
1052144,0.25,0.3333333333333333,0.3333333333333333,0.08333333333333333
714324,0.03571428571428571,0.5357142857142857,0.32142857142857145,0.10714285714285714
139574,0.45454545454545453,0.045454545454545456,0.22727272727272727,0.2727272727272727
2145208,0.2,0.2,0.2,0.4
1472489,0.3333333333333333,0.0,0.1111111111111111,0.5555555555555556
1312548,0.09523809523809523,0.19047619047619047,0.6666666666666666,0.047619047619047616
1479391,0.4444444444444444,0.2222222222222222,0.0,0.3333333333333333
67646,0.15384615384615385,0.15384615384615385,0.0,0.6923076923076923
578730,0.5,0.1,0.2,0.2
137090,0.13043478260869565,0.043478260869565216,0.6086956521739131,0.21739130434782608
47254,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.2727272727272727
1258593,0.14285714285714285,0.07142857142857142,0.42857142857142855,0.35714285714285715
476301,0.06666666666666667,0.23333333333333334,0.4666666666666667,0.23333333333333334
1050454,0.5,0.0,0.07142857142857142,0.42857142857142855
619516,0.19047619047619047,0.09523809523809523,0.2857142857142857,0.42857142857142855
328429,0.3333333333333333,0.06666666666666667,0.2,0.4
494169,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.5454545454545454
288691,0.25,0.1875,0.125,0.4375
1577803,0.3,0.2,0.1,0.4
55177,0.21052631578947367,0.21052631578947367,0.10526315789473684,0.47368421052631576
571415,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.3076923076923077
864577,0.16129032258064516,0.12903225806451613,0.0967741935483871,0.6129032258064516
1097496,0.25,0.3333333333333333,0.25,0.16666666666666666
